g2(0): T&A;0,00000000
g2(0): T&B;197,213010
g2(0): T&A&B;NaN
Counts: T;1869804,00
Counts: A;315,000000
Counts: B;57817,0000
Counts: T&A;0,00000000
Counts: T&B;9594,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;186980,400
Rates (Hz): A;31,5000000
Rates (Hz): B;5781,70000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;959,400000
Rates (Hz): T&A&B;0,00000000
