g2(0): T&A;8,92725968
g2(0): T&B;137,675417
g2(0): T&A&B;0,00000000
Counts: T;1871620,00
Counts: A;266,000000
Counts: B;76030,0000
Counts: T&A;2,00000000
Counts: T&B;8816,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;187162,000
Rates (Hz): A;26,6000000
Rates (Hz): B;7603,00000
Rates (Hz): T&A;0,200000000
Rates (Hz): T&B;881,600000
Rates (Hz): T&A&B;0,00000000
