g2(0): T&A;0,00000000
g2(0): T&B;97,1663646
g2(0): T&A&B;NaN
Counts: T;1862181,00
Counts: A;290,000000
Counts: B;63360,0000
Counts: T&A;0,00000000
Counts: T&B;5159,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;186218,100
Rates (Hz): A;29,0000000
Rates (Hz): B;6336,00000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;515,900000
Rates (Hz): T&A&B;0,00000000
