g2(0): T&A;0,00000000
g2(0): T&B;217,024313
g2(0): T&A&B;NaN
Counts: T;1649821,00
Counts: A;289,000000
Counts: B;50166,0000
Counts: T&A;0,00000000
Counts: T&B;8981,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;164982,100
Rates (Hz): A;28,9000000
Rates (Hz): B;5016,60000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;898,100000
Rates (Hz): T&A&B;0,00000000
