g2(0): T&A;0,00000000
g2(0): T&B;3,77163601
g2(0): T&A&B;NaN
Counts: T;1872312,00
Counts: A;240,000000
Counts: B;20140,0000
Counts: T&A;0,00000000
Counts: T&B;64,0000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;187231,200
Rates (Hz): A;24,0000000
Rates (Hz): B;2014,00000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;6,40000000
Rates (Hz): T&A&B;0,00000000
