g2(0): T&A;4,73914165
g2(0): T&B;1,07222989
g2(0): T&A&B;0,00000000
Counts: T;1653673,00
Counts: A;319,000000
Counts: B;52168,0000
Counts: T&A;1,00000000
Counts: T&B;37,0000000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;165367,300
Rates (Hz): A;31,9000000
Rates (Hz): B;5216,80000
Rates (Hz): T&A;0,100000000
Rates (Hz): T&B;3,70000000
Rates (Hz): T&A&B;0,00000000
