g2(0): T&A;0,00000000
g2(0): T&B;79,8734639
g2(0): T&A&B;NaN
Counts: T;1864139,00
Counts: A;251,000000
Counts: B;29745,0000
Counts: T&A;0,00000000
Counts: T&B;1993,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;186413,900
Rates (Hz): A;25,1000000
Rates (Hz): B;2974,50000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;199,300000
Rates (Hz): T&A&B;0,00000000
