g2(0): T&A;0,00000000
g2(0): T&B;427,735244
g2(0): T&A&B;NaN
Counts: T;1651852,00
Counts: A;345,000000
Counts: B;50173,0000
Counts: T&A;0,00000000
Counts: T&B;3545,00000
Counts: T&A&B;0,00000000
Capture Duration (s);10,0000000
Rates (Hz): T;165185,200
Rates (Hz): A;34,5000000
Rates (Hz): B;5017,30000
Rates (Hz): T&A;0,00000000
Rates (Hz): T&B;354,500000
Rates (Hz): T&A&B;0,00000000
