C1	C2	C3	C4	C5	C6	C7	C8	BC1	BC2	BC3	BC4	BC5	BC6	BC7	BC8	IT	T

0	0	0	3	4	0	0	32	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.624	
0	0	0	1	4	0	0	43	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.667	
0	0	0	1	4	0	0	40	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.712	
0	0	0	1	3	0	0	48	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.755	
0	0	0	2	5	0	0	43	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.799	
0	0	0	1	1	0	0	43	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.843	
0	0	0	1	2	0	0	51	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.887	
0	0	0	1	3	0	0	52	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:08.978	
0	0	0	1	4	0	0	57	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.023	
0	0	0	0	2	0	0	54	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.068	
0	0	0	2	4	0	0	49	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.112	
0	0	0	0	3	0	0	61	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.163	
0	0	0	1	1	0	0	38	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.207	
0	0	0	2	5	0	0	66	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.251	
0	0	0	1	2	0	0	49	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.295	
0	0	0	2	2	0	0	43	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.340	
0	0	0	3	3	0	0	42	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.383	
0	0	0	1	1	0	0	41	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.427	
0	0	0	3	1	0	0	42	0	0	0	19.8	28.5	0	0	22.7	10.0	10-Sep-24 06:11:09.471	
