BC	BV1	BV2	BV3	BV4	BV5	BV6	BV7	BV8	C1	C2	C3	C4	C5	C6	C7	C8	IT
16.5	2.474	2.475	-0.001	-0.002	-0.004	1.752	-0.004	-0.003	0	0	0	0	0	0	0	1	1000.0
16.75	2.51	2.511	-0.002	-0.005	0.002	1.799	0.0	-0.001	0	0	0	0	0	0	0	1	1000.0
17.0	2.547	2.55	-0.001	-0.005	0.001	1.828	-0.003	-0.002	0	0	0	0	0	0	0	1	1000.0
17.25	2.586	2.587	0.003	-0.001	-0.001	1.855	-0.001	-0.002	0	0	0	0	0	0	0	4	1000.0
17.5	2.623	2.624	-0.001	-0.002	0.004	1.882	0.0	-0.001	0	0	0	0	0	0	0	5	1000.0
17.75	2.659	2.662	-0.002	-0.005	0.001	1.908	-0.004	-0.0	0	0	0	0	0	0	0	6	1000.0
18.0	2.695	2.699	0.0	-0.005	0.001	1.972	-0.004	-0.003	0	0	0	0	0	0	0	3	1000.0
18.25	2.735	2.739	-0.004	-0.002	-0.0	2.0	-0.002	-0.001	0	0	0	0	0	0	0	8	1000.0
18.5	2.771	2.775	-0.002	-0.001	-0.001	2.031	-0.001	-0.002	0	0	0	0	0	0	0	3	1000.0
18.75	2.811	2.812	0.001	-0.002	0.002	2.061	0.0	0.001	0	0	0	0	0	0	0	5	1000.0
19.0	2.847	2.851	0.001	-0.005	-0.0	2.086	-0.002	-0.001	0	0	0	0	0	0	0	5	1000.0
19.25	2.886	2.884	-0.002	-0.001	-0.003	2.114	0.002	-0.002	0	0	0	0	0	0	0	8	1000.0
19.5	2.923	2.924	-0.002	-0.003	-0.0	2.139	0.0	0.001	0	0	0	0	0	0	0	16	1000.0
19.75	2.959	2.96	-0.003	-0.004	-0.002	2.172	-0.001	-0.0	0	0	0	0	0	0	0	8	1000.0
20.0	2.998	2.999	0.0	-0.001	0.004	2.197	-0.003	-0.0	0	0	0	1	0	0	0	9	1000.0
20.25	3.033	3.036	-0.001	-0.002	0.004	2.226	-0.001	-0.0	0	0	0	1	0	0	0	9	1000.0
20.5	3.075	3.076	-0.001	0.0	0.002	2.256	0.0	-0.001	0	0	0	0	0	0	0	20	1000.0
20.75	3.11	3.111	0.0	-0.004	-0.006	2.316	-0.001	-0.002	0	0	0	1	0	0	0	11	1000.0
21.0	3.145	3.149	0.001	0.0	-0.001	2.348	0.002	-0.002	0	0	0	1	0	0	0	23	1000.0
21.25	3.187	3.188	-0.001	-0.002	-0.001	2.375	-0.001	-0.002	0	0	0	1	0	0	0	32	1000.0
21.5	3.223	3.224	0.003	-0.001	-0.003	2.404	-0.001	-0.002	0	0	0	3	0	0	0	41	1000.0
21.75	3.26	3.264	-0.001	-0.002	-0.001	2.524	-0.003	-0.0	0	0	0	4	0	0	0	61	1000.0
22.0	3.296	3.297	-0.002	-0.003	-0.005	2.556	0.0	0.001	0	0	0	1	0	0	0	69	1000.0
22.25	3.337	3.336	0.0	0.827	-0.001	2.585	-0.001	-0.0	0	0	0	3	0	0	0	106	1000.0
22.5	3.369	3.373	-0.002	0.835	-0.001	2.612	-0.001	-0.002	0	0	0	0	0	0	0	138	1000.0
22.75	3.409	3.413	0.001	0.847	0.001	2.641	-0.004	-0.003	0	0	0	0	0	0	0	171	1000.0
23.0	3.445	3.449	0.003	0.854	0.001	2.675	-0.001	-0.003	0	0	0	0	0	0	0	274	1000.0
23.25	3.485	3.486	0.001	0.865	-0.0	2.727	-0.002	0.001	0	0	0	0	0	0	0	382	1000.0
23.5	3.523	3.524	-0.003	0.873	0.002	2.759	-0.002	0.001	0	0	0	0	0	0	0	521	1000.0
23.75	3.56	3.563	-0.002	0.879	-0.0	2.788	0.0	-0.001	0	0	0	0	0	0	0	735	1000.0
24.0	3.597	3.598	-0.002	0.893	-0.0	2.818	-0.002	-0.001	0	0	0	0	0	0	0	1115	1000.0
24.25	3.633	3.636	-0.003	0.902	-0.001	2.844	0.002	-0.0	0	0	0	0	0	0	0	1547	1000.0
24.5	3.67	3.673	-0.002	0.908	-0.0	2.874	0.0	-0.001	0	0	0	0	0	0	0	2296	1000.0
24.75	3.709	3.712	-0.002	0.92	-0.003	2.954	-0.001	-0.002	0	0	0	0	0	0	0	4886	1000.0
25.0	3.752	3.75	0.002	0.931	0.001	2.981	-0.001	-0.002	0	0	0	0	0	0	0	16521	1000.0
25.25	3.783	3.786	-0.001	0.938	0.001	3.051	-0.005	-0.004	0	0	0	0	0	0	0	77277	1000.0
25.5	3.822	3.825	-0.001	0.948	0.002	3.081	0.002	3.055	0	0	0	0	0	0	0	1	1000.0
25.75	3.861	3.864	0.001	0.957	-0.001	3.113	-0.003	3.09	0	0	0	0	0	0	0	0	1000.0
26.0	3.897	3.901	-0.001	0.965	0.001	3.139	-0.001	3.205	0	0	0	0	0	0	0	0	1000.0
26.25	3.933	3.937	0.0	0.979	-0.001	3.169	-0.005	3.236	0	0	0	0	0	0	0	0	1000.0
26.5	3.973	3.977	0.001	0.984	0.001	3.2	-0.004	3.269	0	0	0	0	0	0	0	0	1000.0
26.75	4.01	4.013	0.001	0.994	-0.003	3.235	-0.001	3.3	0	0	0	0	0	0	0	0	1000.0
27.0	4.048	4.047	-0.002	1.003	-0.001	3.264	-0.003	3.33	0	0	0	0	0	0	0	0	1000.0
27.25	4.082	4.086	0.0	1.015	-0.002	3.293	-0.001	3.36	0	0	0	0	0	0	0	0	1000.0
27.5	4.123	4.124	0.0	1.022	-0.0	3.326	0.0	3.394	0	0	0	0	0	0	0	0	1000.0
27.75	4.161	4.162	-0.002	1.035	0.001	3.376	-0.001	3.435	0	0	0	0	0	0	0	0	1000.0
28.0	4.2	4.201	0.001	1.04	0.002	3.409	0.0	3.47	0	0	0	0	0	0	0	0	1000.0
28.25	4.238	4.239	0.002	1.051	-0.002	3.437	-0.001	3.502	0	0	0	0	0	0	0	0	1000.0
28.5	4.276	4.275	0.001	1.062	0.001	3.469	-0.001	3.531	0	0	0	0	1	0	0	0	1000.0
28.75	4.311	4.314	-0.001	1.07	-0.0	3.501	-0.002	3.566	0	0	0	0	2	0	0	0	1000.0
29.0	4.346	4.347	-0.002	1.076	-0.002	3.53	-0.001	3.596	0	0	0	0	1	0	0	0	1000.0
29.25	4.385	4.386	-0.004	1.086	-0.001	3.564	-0.003	3.627	0	0	0	0	1	0	0	0	1000.0
29.5	4.419	4.423	-0.002	1.098	-0.002	3.593	-0.004	3.657	0	0	0	0	4	0	0	0	1000.0
29.75	4.461	4.46	-0.002	1.106	0.001	3.669	-0.003	3.689	0	0	0	0	3	0	0	0	1000.0
30.0	4.499	4.5	-0.003	1.115	-0.001	3.701	-0.003	3.724	0	0	0	0	4	0	0	0	1000.0
30.25	4.532	4.535	-0.004	1.125	0.001	3.733	-0.005	3.75	0	0	0	0	3	0	0	0	1000.0
30.5	4.57	4.574	-0.003	1.132	-0.001	3.769	-0.001	3.785	0	0	0	0	14	0	0	0	1000.0
30.75	4.611	4.609	-0.001	1.143	-0.002	3.801	-0.004	3.813	0	0	0	0	37	0	0	0	1000.0
31.0	4.647	4.648	-0.001	1.153	0.002	3.831	-0.002	3.938	0	0	0	0	103	0	0	0	1000.0
31.25	4.684	4.687	-0.001	1.16	-0.002	3.908	-0.004	3.97	0	0	0	0	337	0	0	0	1000.0
31.5	4.725	4.724	-0.001	1.17	0.001	3.94	-0.001	4.005	0	0	0	0	1422	0	0	0	1000.0
31.75	4.759	4.762	0.0	1.181	-0.001	3.975	-0.005	4.04	0	0	0	0	5259	0	0	0	1000.0
32.0	4.799	4.797	-0.001	1.187	3.696	4.006	-0.001	4.069	0	0	0	0	16264	0	0	0	1000.0
32.25	4.833	4.836	-0.001	1.199	3.814	4.037	-0.002	4.099	0	0	0	0	0	0	0	0	1000.0
32.5	4.871	4.875	0.0	1.206	3.842	4.067	-0.003	4.131	0	0	0	0	0	0	0	0	1000.0
32.75	4.913	4.912	-0.004	1.219	3.873	4.099	-0.001	4.166	0	0	0	0	0	0	0	0	1000.0
33.0	4.947	4.95	0.0	1.228	3.946	4.131	-0.002	4.199	0	0	0	0	0	0	0	0	1000.0
33.25	4.984	4.985	-0.001	1.236	3.971	4.163	-0.003	4.23	0	0	0	0	0	0	0	0	1000.0
33.5	5.023	5.024	-0.004	1.245	4.04	4.194	-0.001	4.259	0	0	0	0	0	0	0	0	1000.0
33.75	5.062	5.061	0.001	1.253	4.071	4.226	-0.001	4.293	0	0	0	0	0	0	0	0	1000.0
34.0	5.093	5.097	-0.002	1.262	4.101	4.258	-0.001	4.325	0	0	0	0	0	0	0	0	1000.0
34.25	5.133	5.134	-0.001	1.272	4.135	4.289	-0.004	4.356	0	0	0	0	0	0	0	0	1000.0
34.5	5.175	5.173	-0.001	1.282	4.165	4.322	0.0	4.392	0	0	0	0	0	0	0	0	1000.0
34.75	5.209	5.212	-0.001	1.292	4.196	4.356	-0.001	4.423	0	0	0	0	0	0	0	0	1000.0
35.0	5.247	5.248	-0.003	1.3	4.231	4.385	-0.001	4.455	0	0	0	0	0	0	0	0	1000.0
35.25	5.283	5.286	-0.001	1.312	4.263	4.417	-0.002	4.485	0	0	0	0	0	0	0	0	1000.0
35.5	5.321	5.32	-0.001	1.319	4.292	4.448	-0.003	4.594	0	0	0	0	0	0	0	0	1000.0
35.75	5.36	5.361	-0.001	1.326	4.324	4.483	-0.002	4.626	0	0	0	0	0	0	0	0	1000.0
36.0	5.396	5.402	0.0	1.34	4.357	4.512	-0.001	4.66	0	0	0	0	0	0	0	0	1000.0
36.25	5.435	5.436	0.0	1.347	4.391	4.543	-0.001	4.693	0	0	0	0	0	0	0	0	1000.0
36.5	5.472	5.473	-0.002	1.352	4.423	4.575	-0.003	4.723	0	0	0	0	0	0	0	0	1000.0
36.75	5.507	5.515	0.001	1.365	4.484	4.606	-0.004	4.756	0	0	0	0	0	0	0	0	1000.0
37.0	5.546	5.547	-0.001	1.375	4.521	4.638	-0.006	4.793	0	0	0	0	0	0	0	0	1000.0
37.25	5.584	5.583	-0.002	1.384	4.553	4.674	-0.002	4.824	0	0	0	0	0	0	0	0	1000.0
37.5	5.623	5.621	0.0	1.391	4.587	4.702	-0.004	4.855	0	0	0	0	0	0	0	0	1000.0
37.75	5.66	5.661	-0.002	1.404	4.619	4.732	-0.003	4.889	0	0	0	0	0	0	0	0	1000.0
38.0	5.697	5.698	0.001	1.409	4.649	4.765	-0.004	4.92	0	0	0	0	0	0	0	0	1000.0
38.25	5.733	5.734	-0.002	1.418	4.681	4.796	-0.002	4.954	0	0	0	0	0	0	0	0	1000.0
38.5	5.77	5.776	0.0	1.428	4.718	4.83	-0.002	4.988	0	0	0	0	0	0	0	0	1000.0
38.75	5.81	5.813	-0.001	1.438	4.747	5.096	0.0	5.071	0	0	0	0	0	0	0	0	1000.0
39.0	5.843	5.849	0.0	1.448	4.782	5.13	-0.001	5.104	0	0	0	0	0	0	0	0	1000.0
39.25	5.885	5.886	0.0	1.457	4.814	5.164	4.842	5.136	0	0	0	0	0	0	0	0	1000.0
39.5	5.919	5.923	-0.001	1.463	4.845	5.196	4.876	5.168	0	0	0	0	0	0	0	0	1000.0
39.75	5.958	5.961	-0.004	1.477	4.872	5.229	4.905	5.201	0	0	0	0	0	0	0	0	1000.0
40.0	5.997	5.998	-0.002	1.484	4.906	5.262	4.942	5.272	0	0	0	0	0	0	0	0	1000.0
40.25	6.031	6.035	-0.002	1.494	4.941	5.294	4.974	5.304	0	0	0	0	0	0	0	0	1000.0
40.5	6.071	6.069	0.001	1.504	4.971	5.33	5.006	5.337	0	0	0	0	0	0	0	0	1000.0
40.75	6.11	6.108	0.692	1.514	5.002	5.365	5.038	5.369	0	0	1	0	0	0	0	0	1000.0
41.0	6.149	6.148	0.697	1.521	5.034	5.393	5.071	5.404	0	0	0	0	0	0	0	0	1000.0
41.25	6.18	6.188	0.701	1.531	5.075	5.464	5.103	5.439	0	0	0	0	0	0	0	0	1000.0
41.5	6.222	6.223	0.706	1.538	5.104	5.498	5.132	5.47	0	0	0	0	0	0	0	0	1000.0
41.75	6.259	6.262	0.712	1.551	5.138	5.53	5.164	5.5	0	0	0	0	0	0	0	0	1000.0
42.0	6.296	6.299	0.717	1.558	5.17	5.564	5.195	5.615	0	0	0	0	0	0	0	0	1000.0
42.25	6.335	6.338	0.721	1.565	5.202	5.596	5.225	5.651	0	0	0	0	0	0	0	0	1000.0
42.5	6.371	6.372	0.724	1.575	5.231	5.628	5.26	5.683	0	0	0	0	0	0	0	0	1000.0
42.75	6.407	6.413	0.731	1.584	5.276	5.687	5.289	5.718	0	0	0	0	0	0	0	0	1000.0
43.0	6.444	6.448	0.739	1.595	5.308	5.724	5.324	5.752	0	0	0	0	0	0	0	0	1000.0
43.25	6.488	6.484	0.735	1.604	5.345	5.757	5.352	5.785	0	0	0	0	0	0	0	0	1000.0
43.5	6.522	6.523	0.743	1.611	5.38	5.789	5.384	5.82	0	0	0	0	0	0	0	0	1000.0
43.75	6.557	6.56	0.748	1.622	5.41	5.821	5.416	5.857	0	0	0	0	0	0	0	0	1000.0
44.0	6.598	6.597	0.753	1.631	5.441	5.857	5.449	5.889	0	0	0	0	0	0	0	0	1000.0
44.25	6.633	6.639	0.756	1.639	5.476	5.892	5.577	5.939	0	0	0	0	0	0	0	0	1000.0
44.5	6.672	6.675	0.763	1.646	5.505	5.925	5.608	5.973	0	0	0	0	0	0	0	0	1000.0
44.75	6.711	6.712	0.768	1.658	5.537	5.957	5.64	6.008	0	0	0	0	0	0	0	0	1000.0
45.0	6.745	6.751	0.77	1.665	5.572	5.993	5.672	6.046	0	0	0	0	0	0	0	0	1000.0
45.25	6.784	6.785	0.773	1.678	5.726	6.029	5.709	6.079	0	0	0	0	0	0	0	0	1000.0
45.5	6.823	6.824	0.778	1.687	5.756	6.065	5.741	6.145	0	0	0	0	0	0	0	0	1000.0
45.75	6.857	6.861	0.78	1.695	5.787	6.097	5.77	6.182	0	0	0	0	0	0	0	0	1000.0
46.0	6.894	6.895	0.787	1.705	5.819	6.129	5.805	6.211	0	0	0	0	0	0	0	0	1000.0
46.25	6.932	6.936	0.789	1.711	5.853	6.161	5.835	6.246	0	0	0	0	0	0	0	0	1000.0
46.5	6.974	6.972	0.794	1.723	5.883	6.197	5.865	6.279	0	0	0	0	0	0	0	0	1000.0
46.75	7.009	7.01	0.8	1.731	5.994	6.232	5.9	6.319	0	0	0	0	0	0	0	0	1000.0
47.0	7.045	7.048	0.801	1.738	6.029	6.266	5.932	6.35	0	0	0	0	0	0	0	0	1000.0
47.25	7.084	7.085	0.807	1.749	6.058	6.3	5.963	6.384	0	0	0	0	0	0	0	0	1000.0
47.5	7.121	7.124	0.812	1.758	6.091	6.334	5.995	6.418	0	0	0	0	0	0	0	0	1000.0
47.75	7.158	7.161	0.817	1.77	6.125	6.368	6.024	6.462	0	0	0	0	0	0	0	0	1000.0
48.0	7.194	7.198	0.819	1.778	6.16	6.432	6.059	6.494	0	0	0	0	0	0	0	0	1000.0
48.25	7.233	7.234	0.823	1.785	6.194	6.465	6.09	6.533	0	0	0	0	0	0	0	0	1000.0
48.5	7.27	7.271	0.826	1.795	6.223	6.502	6.122	6.584	0	0	0	0	0	0	0	0	1000.0
48.75	7.308	7.307	0.833	1.804	6.257	6.534	6.156	6.621	0	0	0	0	0	0	0	0	1000.0
49.0	7.346	7.344	0.836	1.814	6.356	6.569	6.188	6.677	0	0	0	0	0	0	0	0	1000.0
49.25	7.382	7.386	0.844	1.824	6.386	6.6	6.219	6.709	0	0	0	0	0	0	0	0	1000.0
49.5	7.421	7.422	0.848	1.831	6.433	6.634	6.253	6.782	0	0	0	0	0	0	0	0	1000.0
49.75	7.458	7.464	0.853	1.841	6.465	6.669	6.283	6.817	0	0	0	0	0	0	0	0	1000.0
50.0	7.494	7.497	0.855	1.85	6.499	6.705	6.318	6.853	0	0	0	0	0	0	0	0	1000.0
